url,title,author,avg_rating,num_ratings,num_reviews
https://www.goodreads.com/book/show/16482.Empire_of_the_East,"Empire of the East (Empire of the East, #1-3)",Fred Saberhagen,3.92,"1,332",80
https://www.goodreads.com/book/show/13833.Emperor_Mage,"Emperor Mage (Immortals, #3)",Tamora Pierce,4.25,"63,010",1005
https://www.goodreads.com/book/show/34728667-children-of-blood-and-bone,"Children of Blood and Bone (Legacy of Orïsha, #1)",Tomi Adeyemi,4.1,"193,825",27658
https://www.goodreads.com/book/show/32638.The_Thief_of_Always,The Thief of Always,Clive Barker,4.2,"29,846",2060
https://www.goodreads.com/book/show/66678.Exile,"Exile (Forgotten Realms: The Dark Elf Trilogy, #2; Legend of Drizzt, #2)",R.A. Salvatore,4.21,"59,882",1204
https://www.goodreads.com/book/show/176789.When_Darkness_Falls,"When Darkness Falls (Obsidian Mountain, #3)",Mercedes Lackey,4.18,"7,414",152
https://www.goodreads.com/book/show/12174312-percepliquis,"Percepliquis (The Riyria Revelations, #6)",Michael J. Sullivan,4.56,"8,625",470
https://www.goodreads.com/book/show/66695.Sojourn,"Sojourn (Forgotten Realms: The Dark Elf Trilogy, #3; Legend of Drizzt, #3)",R.A. Salvatore,4.2,"62,385",1022
https://www.goodreads.com/book/show/30841984-kings-of-the-wyld,"Kings of the Wyld (The Band, #1)",Nicholas Eames,4.29,"35,534",5536
https://www.goodreads.com/book/show/1695319.Night_Winds,Night Winds,Karl Edward Wagner,4.28,938,55
https://www.goodreads.com/book/show/6014190-the-edge-of-the-world,"The Edge of the World (Terra Incognita, #1)",Kevin J. Anderson,3.52,"1,525",187
https://www.goodreads.com/book/show/462448.Witch_World,"Witch World (Witch World Series 1: Estcarp Cycle, #1)",Andre Norton,3.82,"4,542",248
https://www.goodreads.com/book/show/15703770-the-runaway-king,"The Runaway King (Ascendance, #2)",Jennifer A. Nielsen,4.24,"39,763",3959
https://www.goodreads.com/book/show/669030.Delusion_s_Master,"Delusion's Master (Flat Earth, #3)",Tanith Lee,4.16,937,48
https://www.goodreads.com/book/show/13835.In_the_Hand_of_the_Goddess,"In the Hand of the Goddess (Song of the Lioness, #2)",Tamora Pierce,4.21,"95,126",2186
https://www.goodreads.com/book/show/8697584-wintertide,"Wintertide (The Riyria Revelations, #5)",Michael J. Sullivan,4.45,"9,124",361
https://www.goodreads.com/book/show/621697.Magic_Lost_Trouble_Found,"Magic Lost, Trouble Found (Raine Benares #1)",Lisa Shearin,3.75,"7,209",557
https://www.goodreads.com/book/show/13982.The_Fairy_Godmother,"The Fairy Godmother (Five Hundred Kingdoms, #1)",Mercedes Lackey,3.98,"17,698",1052
https://www.goodreads.com/book/show/9461562-the-cloud-roads,"The Cloud Roads (Books of the Raksura, #1)",Martha Wells,3.97,"9,944",1233
https://www.goodreads.com/book/show/795034.To_Green_Angel_Tower_Part_1,"To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, #3; Part 1)",Tad Williams,4.21,"18,345",252
https://www.goodreads.com/book/show/872816.The_Eyes_of_the_Overworld,The Eyes of the Overworld (The Dying Earth #2),Jack Vance,4.13,"4,037",268
https://www.goodreads.com/book/show/15808474-river-of-stars,"River of Stars (Under Heaven, #2)",Guy Gavriel Kay,4.14,"6,752",770
https://www.goodreads.com/book/show/476733.Aurian,"Aurian (Artefacts of Power, #1)",Maggie Furey,3.93,"3,210",114
https://www.goodreads.com/book/show/2141384.Los_d_as_del_venado,"Los días del venado (La saga de los confines, #1)",Liliana Bodoc,3.88,"2,553",not found
https://www.goodreads.com/book/show/4643301-imager,"Imager (Imager Portfolio, #1)",L.E. Modesitt Jr.,4.01,"8,799",504
https://www.goodreads.com/book/show/393147.The_Crow,The Crow,Alison Croggon,4.03,"13,270",535
https://www.goodreads.com/book/show/384962.White_Wolf,"White Wolf (The Drenai Saga, #10)",David Gemmell,4.29,"9,671",176
https://www.goodreads.com/book/show/6352248-the-legend-of-sigurd-gudr-n,The Legend of Sigurd & Gudrún,J.R.R. Tolkien,3.86,"7,050",423
https://www.goodreads.com/book/show/1232.The_Shadow_of_the_Wind,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,4.28,"538,392",41968
https://www.goodreads.com/book/show/693230.The_Wounded_Land,"The Wounded Land (The Second Chronicles of Thomas Covenant, #1)",Stephen R. Donaldson,3.99,"19,381",265
https://www.goodreads.com/book/show/43886.Debt_of_Bones,"Debt of Bones (Sword of Truth, #0.5)",Terry Goodkind,3.87,"28,992",not found
https://www.goodreads.com/book/show/11457525-switched,"Switched (Trylle, #1)",Amanda Hocking,3.87,"97,532",6981
https://www.goodreads.com/book/show/282284.Way_of_the_Wolf,Way of the Wolf (Vampire Earth #1),E.E. Knight,3.88,"4,534",260
https://www.goodreads.com/book/show/26863057-age-of-myth,"Age of Myth (The Legends of the First Empire, #1)",Michael J. Sullivan,4.23,"29,520",2895
https://www.goodreads.com/book/show/60212.The_Knight,The Knight (The Wizard Knight #1),Gene Wolfe,3.75,"4,691",321
https://www.goodreads.com/book/show/129020.The_Legend_of_Nightfall,"The Legend of Nightfall (Nightfall, #1)",Mickey Zucker Reichert,4.04,"2,367",70
https://www.goodreads.com/book/show/29187.Time_of_the_Twins,"Time of the Twins (Dragonlance: Legends, #1)",Margaret Weis,4.16,"33,808",476
https://www.goodreads.com/book/show/28187.The_Lightning_Thief,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,4.28,"2,382,855",not found
https://www.goodreads.com/book/show/34492.Wintersmith,"Wintersmith (Discworld, #35; Tiffany Aching, #3)",Terry Pratchett,4.22,"58,317",1972
https://www.goodreads.com/book/show/395727.A_Shadow_on_the_Glass,"A Shadow on the Glass (The View from the Mirror, #1)",Ian Irvine,3.76,"3,399",177
https://www.goodreads.com/book/show/15552.Tanequil,"Tanequil (High Druid of Shannara, #2)",Terry Brooks,3.99,"12,385",161
https://www.goodreads.com/book/show/60132.The_Elric_Saga_Part_I,"The Elric Saga Part I (Elric Saga, #1-3)",Michael Moorcock,4.1,"4,441",139
https://www.goodreads.com/book/show/249633.Medalon,"Medalon (Hythrun Chronicles: Demon Child, #1)",Jennifer Fallon,3.89,"5,843",198
https://www.goodreads.com/book/show/437790.Flesh_and_Spirit,"Flesh and Spirit (Lighthouse, #1)",Carol Berg,3.88,"3,277",254
https://www.goodreads.com/book/show/568095.Quest_for_Lost_Heroes,"Quest for Lost Heroes (The Drenai Saga, #4)",David Gemmell,4.1,"9,184",182
https://www.goodreads.com/book/show/1128437.Miecz_przeznaczenia,"Miecz przeznaczenia (Saga o Wiedźminie, #0.7)",Andrzej Sapkowski,4.29,"132,053",7354
https://www.goodreads.com/book/show/12596125-the-moon-coin,"The Moon Coin (Moon Realm, #1)",Richard Due,4.16,249,89
https://www.goodreads.com/book/show/1140216.Breath_and_Bone,"Breath and Bone (Lighthouse, #2)",Carol Berg,4.17,"2,610",161
https://www.goodreads.com/book/show/20579961-titans-humans-and-the-beasts,"Titans, Humans, And The Beasts",Cristina M. Sburlea,4.32,41,11
https://www.goodreads.com/book/show/17292810-dream-of-a-vast-blue-cavern,Dream of a Vast Blue Cavern (Dreams of QaiMaj #1),Selah J. Tay-Song,4.49,41,21
https://www.goodreads.com/book/show/18709684-el-despertar-de-antaros,El despertar de Antaros,Néstor Bardisa,4.77,30,8
https://www.goodreads.com/book/show/39691001-the-white-forest,The White Forest (The Legend of Prince Ayron #1),Aviya Carmen,4.53,17,13
https://www.goodreads.com/book/show/57798838-the-violet-mage,The Violet Mage,Amelia  Love,4.29,7,6
https://www.goodreads.com/book/show/36145538-a-kingdom-forgotten,A Kingdom Forgotten (A Throne of Souls #1),Charles W. McDonald Jr.,3.92,26,10
https://www.goodreads.com/book/show/10813715-the-noble-ones,The Noble Ones,Daniel Patrick Tinsley,3.43,35,12
https://www.goodreads.com/book/show/24109985-the-blood-prince,The Blood Prince (Archon Sigil Trilogy #0.5),Jeff   Wilson,3.87,190,12
https://www.goodreads.com/book/show/32327701-the-black-river-chronicles,The Black River Chronicles: Level One (Black River Academy #1),David Tallerman,4.01,435,38
https://www.goodreads.com/book/show/12985.The_Tempest,The Tempest,William Shakespeare,3.8,"187,964",4960
https://www.goodreads.com/book/show/36219542-gray-hawk-of-terrapin,Gray Hawk of Terrapin,Moss Whelan,4.32,40,20
https://www.goodreads.com/book/show/25959041-stiger-s-tigers,"Stiger's Tigers (Chronicles of an Imperial Legionary Officer, #1)",Marc Alan Edelheit,4.27,"4,130",346
https://www.goodreads.com/book/show/55677811-i-am-lilith,I Am Lilith,Melanie Dufty,4.48,60,37
https://www.goodreads.com/book/show/13837.Lioness_Rampant,"Lioness Rampant (Song of the Lioness, #4)",Tamora Pierce,4.25,"87,764",1814
https://www.goodreads.com/book/show/68452.Pani_Jeziora,"Pani Jeziora (Saga o Wiedźminie, #5)",Andrzej Sapkowski,4.14,"57,031",3308
https://www.goodreads.com/book/show/36390016-the-reach-between-worlds,The Reach Between Worlds (The Arclight Saga #1),Cameron M. Hayden,3.93,382,47
https://www.goodreads.com/book/show/77207.The_Story_of_the_Stone,"The Story of the Stone (The Chronicles of Master Li and Number Ten Ox, #2)",Barry Hughart,4.13,"2,815",not found
https://www.goodreads.com/book/show/116378.The_Highwayman,"The Highwayman (Corona: Saga of the First King, #1)",R.A. Salvatore,3.99,"4,105",not found
https://www.goodreads.com/book/show/123690.Hawkmoon,"Hawkmoon (Eternal Champion, #3)",Michael Moorcock,3.96,"1,884",29
https://www.goodreads.com/book/show/16034400-from-the-embers,"From the Embers (Born in Flames Trilogy, #3)",Candace Knoebel,4.13,157,16
https://www.goodreads.com/book/show/321353.The_Summoner,"The Summoner (Chronicles of the Necromancer, #1)",Gail Z. Martin,3.73,"11,712",493
https://www.goodreads.com/book/show/34234675-the-land,"The Land: Forging (Chaos Seeds, #2)",Aleron Kong,4.33,"13,429",414
https://www.goodreads.com/book/show/34234687-the-land,"The Land: Alliances (Chaos Seeds, #3)",Aleron Kong,4.34,"12,055",330
https://www.goodreads.com/book/show/19063.The_Book_Thief,The Book Thief,Markus Zusak,4.38,"2,131,364",124529
https://www.goodreads.com/book/show/6586456-naamah-s-curse,"Naamah's Curse (Naamah Trilogy, #2)",Jacqueline Carey,4.14,"10,507",420
https://www.goodreads.com/book/show/46018206-trail-of-pyres,Trail of Pyres (Sundering the Gods #2),L. James Rice,4.59,44,11
https://www.goodreads.com/book/show/1651313.Lady_of_Light_and_Shadows,"Lady of Light and Shadows (Tairen Soul, #2)",C.L. Wilson,4.27,"13,131",706
https://www.goodreads.com/book/show/18882.The_Malloreon_Vol_2,"The Malloreon, Vol. 2: Sorceress of Darshiva / The Seeress of Kell (The Malloreon, #4-5)",David Eddings,4.36,"5,668",68
https://www.goodreads.com/book/show/279585.The_War_of_the_Lance,"The War of the Lance (DragonLance: Tales II, #3)",Margaret Weis,3.9,"4,790",18
https://www.goodreads.com/book/show/19549841-seraphina,"Seraphina (Seraphina, #1)",Rachel Hartman,3.94,"84,770",8410
https://www.goodreads.com/book/show/513253.Shapechanger_s_Song,"Shapechanger's Song  (Chronicles of the Cheysuli #1-2, 2.5)",Jennifer Roberson,3.93,"1,384",48
https://www.goodreads.com/book/show/77206.Eight_Skilled_Gentlemen,"Eight Skilled Gentlemen (The Chronicles of Master Li and Number Ten Ox, #3)",Barry Hughart,4.03,"1,998",152
https://www.goodreads.com/book/show/304123.Blade_of_Tyshalle,"Blade of Tyshalle (The Acts of Caine, #2)",Matthew Woodring Stover,4.06,"4,869",257
https://www.goodreads.com/book/show/11801463-city-of-dragons,"City of Dragons (Rain Wild Chronicles, #3)",Robin Hobb,4.09,"27,474",1241
https://www.goodreads.com/book/show/264066.The_Pool_of_Two_Moons,"The Pool of Two Moons (The Witches of Eileanan, #2)",Kate Forsyth,4.17,"4,343",77
https://www.goodreads.com/book/show/18170141-the-curse-giver,The Curse Giver,Dora Machado,3.62,"1,876",139
https://www.goodreads.com/book/show/17665155-kingsride,Kingsride (Legends of Astarkand #2),Krystine Kercher,4.75,4,1
https://www.goodreads.com/book/show/12341557-the-wind-through-the-keyhole,"The Wind Through the Keyhole (The Dark Tower, #4.5)",Stephen King,4.15,"72,644",not found
https://www.goodreads.com/book/show/144109.Wizardborn,"Wizardborn (Runelords, #3)",David Farland,3.84,"9,386",134
https://www.goodreads.com/book/show/15819028-the-golem-and-the-jinni,"The Golem and the Jinni (The Golem and the Jinni, #1)",Helene Wecker,4.1,"113,160",14011
https://www.goodreads.com/book/show/57691.Magic_Casement,"Magic Casement (A Man of His Word, #1)",Dave Duncan,4.02,"3,105",144
https://www.goodreads.com/book/show/29760778-the-tiger-s-daughter,"The Tiger's Daughter (Their Bright Ascendency, #1)",K. Arsenault Rivera,3.85,"3,250",771
https://www.goodreads.com/book/show/24094.Wolf_Speaker,"Wolf-Speaker (Immortals, #2)",Tamora Pierce,4.17,"57,727",1092
https://www.goodreads.com/book/show/28251.The_High_Lord,"The High Lord (Black Magician Trilogy, #3)",Trudi Canavan,4.13,"55,217",1744
https://www.goodreads.com/book/show/30981004-crazy-for-alice,Crazy For Alice,Alex Dunn,4.11,66,31
https://www.goodreads.com/book/show/174524.The_Annotated_Legends,The Annotated Legends,Margaret Weis,4.42,"1,616",51
https://www.goodreads.com/book/show/12812550-days-of-blood-starlight,"Days of Blood & Starlight (Daughter of Smoke & Bone, #2)",Laini Taylor,4.14,"154,034",14531
https://www.goodreads.com/book/show/362888.Talyn,"Talyn (Korre, #1)",Holly Lisle,3.81,823,67
https://www.goodreads.com/book/show/22055262-a-darker-shade-of-magic,"A Darker Shade of Magic (Shades of Magic, #1)",V.E. Schwab,4.07,"263,394",33477
https://www.goodreads.com/book/show/285746.The_Anvil_of_Ice,"The Anvil of Ice (The Winter of the World, #1)",Michael Scott Rohan,3.94,"1,239",not found
https://www.goodreads.com/book/show/437787.Guardians_of_the_Keep,"Guardians of the Keep (The Bridge of D'Arnath, #2)",Carol Berg,3.87,"1,882",not found
https://www.goodreads.com/book/show/618180.The_One_Kingdom,"The One Kingdom (The Swans' War, #1)",Sean Russell,3.71,"1,726",93
https://www.goodreads.com/book/show/28796.The_Song_of_Rhiannon,The Song of Rhiannon,Evangeline Walton,4,336,22
https://www.goodreads.com/book/show/17157681-the-hobbit-part-one,"The Hobbit, Part One",J.R.R. Tolkien,4.3,"371,483",606
https://www.goodreads.com/book/show/210197.Spirit_Gate,"Spirit Gate (Crossroads, #1)",Kate Elliott,3.59,"3,809",301
https://www.goodreads.com/book/show/1886177.Dragonflight,"Dragonflight (Dragonriders of Pern, #1)",Anne McCaffrey,4.09,"131,690",3674
https://www.goodreads.com/book/show/92846.Antrax,"Antrax (Voyage of the Jerle Shannara, #2)",Terry Brooks,3.97,"16,225",203
https://www.goodreads.com/book/show/60145.Elric,"Elric: Song of the Black Sword (Eternal Champion, #5)",Michael Moorcock,4.15,"1,365",26
https://www.goodreads.com/book/show/1442267.Elric_at_the_End_of_Time,Elric at the End of Time (The Elric Saga #7),Michael Moorcock,3.85,"3,835",58
https://www.goodreads.com/book/show/1582996.City_of_Ashes,"City of Ashes (The Mortal Instruments, #2)",Cassandra Clare,4.14,"839,899",32436
https://www.goodreads.com/book/show/84950.Blood_and_Memory,"Blood and Memory (The Quickening, #2)",Fiona McIntosh,3.96,"3,080",not found
https://www.goodreads.com/book/show/30981718-the-starbirth-assignment,"The Starbirth Assignment: Shifter (Starbirth, #1)",J.M. Johnson,4.13,55,10
https://www.goodreads.com/book/show/15557.Jarka_Ruus,"Jarka Ruus (High Druid of Shannara, #1)",Terry Brooks,3.98,"13,915",212
https://www.goodreads.com/book/show/90619.Little_Big,"Little, Big",John Crowley,3.82,"10,517",1495
https://www.goodreads.com/book/show/12954620-falling-kingdoms,"Falling Kingdoms (Falling Kingdoms, #1)",Morgan Rhodes,3.78,"58,312",7982
https://www.goodreads.com/book/show/151242.Titus_Alone,"Titus Alone (Gormenghast, #3)",Mervyn Peake,3.45,"4,802",341
https://www.goodreads.com/book/show/32867216-shadow-team-gb,"Shadow Team GB (Starbirth, #3)",J.M. Johnson,4.75,88,12
https://www.goodreads.com/book/show/91475.White_Night,"White Night (The Dresden Files, #9)",Jim Butcher,4.38,"110,362",2744
https://www.goodreads.com/book/show/219205.Lord_Foul_s_Bane,"Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever, #1)",Stephen R. Donaldson,3.72,"46,540",1830
https://www.goodreads.com/book/show/18966806-morning-star,"Morning Star (Red Rising Saga, #3)",Pierce Brown,4.48,"145,123",11977
https://www.goodreads.com/book/show/618176.The_Illearth_War,"The Illearth War (The Chronicles of Thomas Covenant the Unbeliever, #2)",Stephen R. Donaldson,4.01,"26,056",427
https://www.goodreads.com/book/show/12974372-a-natural-history-of-dragons,"A Natural History of Dragons (The Memoirs of Lady Trent, #1)",Marie Brennan,3.82,"29,362",4049
https://www.goodreads.com/book/show/57042.The_Faded_Sun_Trilogy,The Faded Sun Trilogy (The Faded Sun #1-3),C.J. Cherryh,4.13,"5,038",219
https://www.goodreads.com/book/show/17910048-the-goblin-emperor,"The Goblin Emperor (The Goblin Emperor, #1)",Katherine Addison,4.05,"35,032",5447
https://www.goodreads.com/book/show/252969.Majipoor_Chronicles,"Majipoor Chronicles (Lord Valentine, #2)",Robert Silverberg,3.81,"3,246",112
https://www.goodreads.com/book/show/15746960-rogues-in-hell,"Rogues in Hell (Heroes in Hell, #14)",Janet E. Morris,4.68,63,7
https://www.goodreads.com/book/show/22867.A_Man_Rides_Through,"A Man Rides Through (Mordant's Need, #2)",Stephen R. Donaldson,4.03,"12,689",246
https://www.goodreads.com/book/show/35427101-tempus-unbound,Tempus Unbound,Janet E. Morris,4.14,107,13
https://www.goodreads.com/book/show/6324090-alice-s-adventures-in-wonderland,"Alice's Adventures in Wonderland (Alice's Adventures in Wonderland, #1)",Lewis Carroll,3.99,"314,420",13395
https://www.goodreads.com/book/show/22605657-poets-in-hell,"Poets in Hell (Heroes in Hell, #17)",Janet E. Morris,4.81,78,9
https://www.goodreads.com/book/show/7402393-nightshade,"Nightshade (Nightshade, #1; Nightshade World, #4)",Andrea Cremer,4,"84,078",5097
https://www.goodreads.com/book/show/18881.The_Malloreon_Vol_1,"The Malloreon, Vol. 1: Guardians of the West / King of the Murgos / Demon Lord of Karanda (The Malloreon, #1-3)",David Eddings,4.34,"5,067",not found
https://www.goodreads.com/book/show/7839024-seer-of-sevenwaters,"Seer of Sevenwaters (Sevenwaters, #5)",Juliet Marillier,4.05,"10,700",630
https://www.goodreads.com/book/show/147844.First_Rider_s_Call,"First Rider's Call (Green Rider, #2)",Kristen Britain,4.22,"21,839",689
https://www.goodreads.com/book/show/47956.Daughter_of_the_Blood,"Daughter of the Blood (The Black Jewels, #1)",Anne Bishop,4.06,"38,810",not found
https://www.goodreads.com/book/show/61887.The_Hallowed_Hunt,"The Hallowed Hunt (World of the Five Gods, #3)",Lois McMaster Bujold,3.87,"11,174",729
https://www.goodreads.com/book/show/7747374-i-am-number-four,"I Am Number Four (Lorien Legacies, #1)",Pittacus Lore,3.93,"329,930",16237
https://www.goodreads.com/book/show/455219.The_Mabinogion,The Mabinogion,Anonymous,3.95,"6,923",436
https://www.goodreads.com/book/show/492490.The_Song_of_the_Lioness_Quartet,"The Song of the Lioness Quartet (Song of the Lioness, #1-4)",Tamora Pierce,4.59,"13,539",289
https://www.goodreads.com/book/show/47601.The_Dalemark_Quartet,"The Dalemark Quartet (The Dalemark Quartet, #1-4)",Diana Wynne Jones,4.21,663,28
https://www.goodreads.com/book/show/17608111-the-crimson-campaign,"The Crimson Campaign (Powder Mage, #2)",Brian  McClellan,4.36,"31,792",1480
https://www.goodreads.com/book/show/2386455.Watcher_of_the_Dead,"Watcher of the Dead (Sword of Shadows, #4)",J.V. Jones,4.11,"2,984",83
https://www.goodreads.com/book/show/33835.When_True_Night_Falls,"When True Night Falls (The Coldfire Trilogy, #2)",C.S. Friedman,4.14,"9,752",204
https://www.goodreads.com/book/show/11559200-shadow-of-night,"Shadow of Night (All Souls, #2)",Deborah Harkness,4.06,"212,399",17522
https://www.goodreads.com/book/show/189802.Belgarath_the_Sorcerer,Belgarath the Sorcerer,David Eddings,4.08,"74,206",476
https://www.goodreads.com/book/show/219220.Mordant_s_Need,"Mordant's Need (Mordant's Need, #1-2)",Stephen R. Donaldson,4.14,"1,124",not found
https://www.goodreads.com/book/show/5321699-the-twelve-kingdoms,"The Twelve Kingdoms: The Vast Spread of the Seas (The Twelve Kingdoms, #3)",Fuyumi Ono,4.27,"1,097",55
https://www.goodreads.com/book/show/568092.Dark_Moon,Dark Moon,David Gemmell,4.11,"4,286",not found
https://www.goodreads.com/book/show/104088.The_Wandering_Fire,"The Wandering Fire (The Fionavar Tapestry, #2)",Guy Gavriel Kay,4.11,"16,344",not found
https://www.goodreads.com/book/show/57687.The_Gilded_Chain,"The Gilded Chain (The King's Blades, #1)",Dave Duncan,3.91,"3,257",134
https://www.goodreads.com/book/show/187065.New_Spring,"New Spring (The Wheel of Time, #0)",Robert Jordan,4.04,"88,373",2389
https://www.goodreads.com/book/show/40992.Shadow_Claw,Shadow & Claw (The Book of the New Sun #1-2),Gene Wolfe,4.02,"17,282",1219
https://www.goodreads.com/book/show/13830.The_Woman_Who_Rides_Like_a_Man,"The Woman Who Rides Like a Man (Song of the Lioness, #3)",Tamora Pierce,4.16,"77,805",1736
https://www.goodreads.com/book/show/37907938-orope---the-white-snake,"Orope - The White Snake (Whisperers of the Gods, #1)",Guenevere Lee,4.01,72,24
https://www.goodreads.com/book/show/93768.War_of_the_Twins,"War of the Twins (Dragonlance: Legends, #2)",Margaret Weis,4.14,"28,717",not found
https://www.goodreads.com/book/show/15771846-mage-s-blood,"Mage's Blood (Moontide Quartet, #1)",David Hair,3.87,"4,457",376
https://www.goodreads.com/book/show/6202861-a-princess-of-landover,"A Princess of Landover (Magic Kingdom of Landover, #6)",Terry Brooks,3.87,"6,244",327
https://www.goodreads.com/book/show/378.The_Phantom_Tollbooth,The Phantom Tollbooth,Norton Juster,4.18,"266,756",11559
https://www.goodreads.com/book/show/133460.The_Phoenix_Guards,"The Phoenix Guards (Khaavren Romances, #1)",Steven Brust,4.07,"4,985",227
https://www.goodreads.com/book/show/74273.Traitor_s_Moon,"Traitor's Moon (Nightrunner, #3)",Lynn Flewelling,4.12,"10,789",459
https://www.goodreads.com/book/show/133664.Academ_s_Fury,"Academ's Fury (Codex Alera, #2)",Jim Butcher,4.25,"66,160",1851
https://www.goodreads.com/book/show/28247.Voice_of_the_Gods,"Voice of the Gods (Age of the Five, #3)",Trudi Canavan,4.09,"12,800",276
https://www.goodreads.com/book/show/15954540-the-wretched-of-muirwood,"The Wretched of Muirwood (Legends of Muirwood, #1)",Jeff Wheeler,4.05,"21,107",1245
https://www.goodreads.com/book/show/41637836-the-subtle-knife,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,4.14,"403,073",11419
https://www.goodreads.com/book/show/25451852-dawn-of-wonder,"Dawn of Wonder (The Wakening, #1)",Jonathan Renshaw,4.34,"23,773",1961
https://www.goodreads.com/book/show/144113.Sons_of_the_Oak,"Sons of the Oak (Runelords, #5)",David Farland,3.77,"3,652",83
https://www.goodreads.com/book/show/6765788-the-last-stormlord,"The Last Stormlord (Watergivers, #1)",Glenda Larke,3.76,"6,925",313
https://www.goodreads.com/book/show/158736.Cugel_Saga,Cugel Saga (The Dying Earth #3),Jack Vance,4.24,"2,589",158
https://www.goodreads.com/book/show/554774.The_Dark_Tide,"The Dark Tide (Mithgar, #1; The Iron Tower, #1)",Dennis L. McKiernan,3.86,"2,494",128
https://www.goodreads.com/book/show/1064084.A_Voyage_to_Arcturus,A Voyage to Arcturus,David  Lindsay,3.56,"2,979",410
https://www.goodreads.com/book/show/613994.The_Legend_of_Deathwalker,"The Legend of Deathwalker (The Drenai Saga, #7)",David Gemmell,4.32,"8,231",130
https://www.goodreads.com/book/show/399378.Elric,"Elric: The Stealer of Souls (Eternal Champion, #11)",Michael Moorcock,4.02,758,27
https://www.goodreads.com/book/show/3531469-lamentation,"Lamentation (Psalms of Isaak, #1)",Ken Scholes,3.7,"3,151",316
https://www.goodreads.com/book/show/6691426-angelology,"Angelology (Angelology, #1)",Danielle Trussoni,3.43,"16,990",2510
https://www.goodreads.com/book/show/153781.Magic_Steps,"Magic Steps (The Circle Opens, #1)",Tamora Pierce,4.03,"22,490",not found
https://www.goodreads.com/book/show/20252.House_Corrino,House Corrino (Prelude to Dune #3),Brian Herbert,3.71,"15,330",272
https://www.goodreads.com/book/show/6472451-ash,Ash,Malinda Lo,3.63,"33,520",3648
https://www.goodreads.com/book/show/28274.The_Darksword_Trilogy,"The Darksword Trilogy: Forging the Darksword, Doom of the Darksword and Triumph of the Darksword",Margaret Weis,3.78,460,8
https://www.goodreads.com/book/show/11774295-the-shadowed-sun,"The Shadowed Sun (Dreamblood, #2)",N.K. Jemisin,4.27,"8,462",797
https://www.goodreads.com/book/show/6370163-woman-of-honor,"Woman of Honor (Kingdom of Arnhem, #1)",Nicole Zoltack,3.59,137,31
https://www.goodreads.com/book/show/13062645-poseidon-s-children,"Poseidon’s Children (The Legacy of the Gods, #1)",Michael  West,3.45,403,66
https://www.goodreads.com/book/show/833425.Men_at_Arms,"Men at Arms (Discworld, #15)",Terry Pratchett,4.37,"90,616",2310
https://www.goodreads.com/book/show/15547.Magic_Kingdom_for_Sale_Sold,"Magic Kingdom for Sale/Sold (Magic Kingdom of Landover, #1)",Terry Brooks,3.9,"35,598",1217
https://www.goodreads.com/book/show/24735165-tears-of-joy,Tears of Joy,Michael   Lawrence,4.62,29,17
https://www.goodreads.com/book/show/25389017-what-remains-of-heroes,What Remains of Heroes (A Requiem for Heroes #1),David Benem,3.85,618,79
https://www.goodreads.com/book/show/25155747-kings-or-pawns,Kings or Pawns (Steps of Power #1; The Kings #1),J.J. Sherwood,4.31,133,92
https://www.goodreads.com/book/show/25655627-the-phoenix-gate,The Phoenix Gate,Michael S. Vischi,4.11,9,5
https://www.goodreads.com/book/show/30975102,"अर्थला (संग्राम-सिंधु गाथा, #1)",Vivek  Kumar,4.32,272,48
https://www.goodreads.com/book/show/32796164-of-life-and-love,"Of Life and Love (The Silver Dolphins Saga, #1)",M.M.  Scott,4.87,15,7
https://www.goodreads.com/book/show/35831195-magium,Magium: The Mage Tournament (Book 1),Chris Michael Wilson,3.94,312,28
https://www.goodreads.com/book/show/37786729-the-shaman-s-apprentice,The Shaman's Apprentice (Jovai #1),B. Muze,4.28,43,22
https://www.goodreads.com/book/show/42605271-the-shadow-kingdom,The Shadow Kingdom (The Shadow Curse Series #1),C.J. Inkson,3.83,36,23
https://www.goodreads.com/book/show/43228184-shalmar,Shalmar (A Tale of Lifetimes Book 1),Serena Whynd,4.27,45,6
https://www.goodreads.com/book/show/29345928-di-undici-foglie,Di undici foglie,Dino Olivieri,3.93,41,6
https://www.goodreads.com/book/show/51106881-elrich,Elrich: Guardian of the Firestone,Richard  Turner,4.67,9,3
https://www.goodreads.com/book/show/46033671-the-legends-of-eve,"The Legends of Eve: Book of Fire (A Warrior's Past, #2)",Anonymous    .,4.76,95,30
https://www.goodreads.com/book/show/55160645-a-dance-for-the-gods,"A Dance for the Gods (The Last Warrior King Series, #2)",E.O. Odiase,4.02,58,34
https://www.goodreads.com/book/show/6338487-the-fourth-queen,"The Fourth Queen (The Empyrical Tales, #1)",Mark  Miller,4.33,43,not found
https://www.goodreads.com/book/show/11375883-the-steel-queen,"The Steel Queen (The Silk & Steel Saga, #1)",Karen Azinger,3.89,364,not found
https://www.goodreads.com/book/show/74275.Stalking_Darkness,"Stalking Darkness (Nightrunner, #2)",Lynn Flewelling,4.25,"14,228",685
